Accession,Species Names01,Gene Symbol01,Control 2h,Control 2h_2,Control 2h_3,Control 6h_1,Control 6h_2,Control 6h_3,Control 10h_1 ,Control 10h_2,Control 10h_3,Control 24h_1,Control 24h_2,Control 24h_3,Virus 2h_1,Virus 2h_2,Virus 2h_3,Virus 6h_1,Virus 6h_2,Virus 6h_3,Virus 10h_1,Virus 10h_2,Virus 10h_3,Virus 24h_1,Virus 24h_2,Virus 24h_3,Ratio 2h,Ratio 6h,Ratio 10h ,Ratio 24h,P value 2h,P value 6h,P value 10h,P value 24h
O75131,Homo sapiens OX=9606,CPNE3,0,20.3716945645185,6.86128435049598,0,28.917748441988,11.3136512998499,0,27.3488119959025,3.6102906586414,0,34.4111353758646,9.15726813426712,0,19.1936647263237,4.50339742288693,0,21.6339555741599,11.7759676288247,0,19.2241693238532,19.736228148002,0,25.4604225062837,0,-0.200646590462591,-0.268045267020129,0.331644740026413,-0.775025888693558,0.894324356151154,0.838893250915989,0.816432203637609,0.674335406824966
P08708,Homo sapiens OX=9606,RPS17; RPS17L,0,17.3058600953538,0,3.78836526574446,17.2393804360986,33.154263969487,24.4814589301624,39.0138786022744,51.3156563009631,0,24.9591968250084,14.0491423080637,0,7.78391862120764,4.48699864934891,0,21.2063258728223,28.3267749745503,8.18755273070881,37.5433119458422,38.5985157868709,18.709626977539,50.0916744989645,20.0566027408129,-0.496017547959874,-0.129420967003837,-0.445153534585067,1.18771754095095,0.799830512824082,0.903619000045305,0.466142454652663,0.255597902268632
Q8WZ82,Homo sapiens OX=9606,OVCA2,1.1831420019021,8.49855301689499,7.06076512897293,0.97818956888074,3.77657567840209,4.57271768989312,0,5.31842950829156,7.06994345266715,0,1.33970242519436,8.81044459978187,0,6.28191419262302,4.47231017936294,0.177974927256809,9.10309240068809,11.8312968098752,0,2.9711098346917,4.51552902852803,0,7.98718029446798,16.1634184142056,-0.638608057121599,1.17852841800677,-0.726596652930446,1.25055832981712,0.531007452350362,0.346360219615416,0.549800366281354,0.437114672470138
Q6EEV4,Homo sapiens OX=9606,POLR2M,0.280607870820698,2.03874206836526,2.18303902180636,0.425129767236704,2.86494783060068,2.98802282196044,1.00430693891054,2.25018733993197,3.6871174990712,3.36568672006426,2.68127696790487,2.5490969556133,1.07600711132389,2.27649865390619,4.46779932865715,0.217031190622464,3.09737420543462,2.81135417672107,0,3.20775143533605,3.11888173104253,3.52155787849033,1.36139393029675,3.8408935077895,0.796534196076514,-0.035439361025268,-0.133832734814866,0.021288528884866,0.396631453160309,0.969279190773452,0.883138247208075,0.961007929186445
Q969N2,Homo sapiens OX=9606,PIGT,2.02637646637066,16.2774605739482,9.31555325312826,5.49018672572283,6.00424836912716,3.72568702453901,1.5241882740381,4.98265545118223,1.92005812016512,3.90170280786282,3.2639222750305,4.35638611825844,1.77615653902955,3.52103197696189,4.44833332260225,1.39597367976866,5.48547667235562,5.21690542611964,0.410551605172287,0.150400842553334,2.46516221082939,0.639073980731927,11.2396939532996,5.26444295052234,-1.50287012807441,-0.331168942438831,-1.47753566924104,0.573244782820896,0.2279399802561,0.523426843412684,0.242947736898035,0.576362514437118
P17252,Homo sapiens OX=9606,PRKCA,3.56482937370114,7.30241680495946,0,4.36402623595682,0.040140556679279,4.81366133426053,3.56155778179777,0,0,4.56090199685859,6.74604138432259,0,4.6914530428675,1.1160725848105,4.44575612514844,5.40209552119385,1.99891594435515,4.51583312169487,1.62950818080312,0,0,0,4.83790708100493,0,-0.083900654709632,0.370503508079711,-1.12807180137213,-1.2247540109941,0.936219719332811,0.64902241119948,0.647660722628167,0.446902851827511
P17980,Homo sapiens OX=9606,PSMC3,0,0,0,14.6934806407475,6.91182423017055,8.63010136440296,0,7.44246281083846,21.5105006668684,0.397774386611182,0,12.0795109653465,0,0,4.41184886814737,0.221177214299331,0,4.59769540600247,0,0,3.1626705942745,0,27.9400778934452,7.83576861022811,#DIV/0!,-2.64947139160118,-3.19449581677211,1.51968181820213,0.373900966300058,0.038733804567108,0.249997515610011,0.446835837945913
Q15746,Homo sapiens OX=9606,MYLK,4.01605688622267,2.20700958378936,0,0.69779062741506,0,0,1.00322640532902,0.480496509787651,0.826798695505779,0,1.08354171119623,0,0,3.08402520934586,4.40498437017494,0,3.14765902692923,0,0,1.83912423570664,0,0,0,7.8343823903558,0.26714927901311,2.17341314325472,-0.329199643951488,2.85406485548537,0.821003073100017,0.489655341274758,0.815885389401611,0.441445025932769
P63167,Homo sapiens OX=9606,DYNLL1,0,0,6.15736590696336,0,3.60880076143163,3.3440747278967,0,5.83045511254612,0,0,0,10.8247570707716,0,0,4.3948651197603,0,0,8.01103607805523,0,0,7.08996797027443,0,0,1.59578549078952,-0.486494415403807,0.204379086114253,0.282170608509056,-2.76199600907801,0.827210703419564,0.909430117320194,0.897493825989782,0.446455727538693
O75521,Homo sapiens OX=9606,ECI2,1.93555544694814,0,2.14190982417151,3.85355428025528,0,0,0,0,4.33247758380331,0,0,3.58599345672592,0,0,4.37872359132286,0,0,1.97366467407491,0,0,6.47997717321891,0,0,11.3171417132247,0.102837792800126,-0.965312816054658,0.58079644607453,1.65806487248853,0.953291291636683,0.686539929347905,0.796578043608902,0.55042025911022
O94776,Homo sapiens OX=9606,MTA2,32.0262086801978,29.417589187841,16.6137952814598,38.0714119288007,28.2500880804275,21.4252877166941,19.6945782133069,34.1591458848059,29.7951406873221,9.83704760838972,11.1993533507673,3.08263249495194,8.12093306062273,8.22467922363597,4.36293152839259,16.1749645219941,11.5214018593978,14.4880262430165,9.34075726985248,16.0867490899318,0.337274181404272,20.4071473761969,49.3099420050291,41.3862171143922,-1.91431286956575,-1.05663698200805,-1.69894565732933,2.20365775380198,0.017867759178799,0.038934022839808,0.036815137460709,0.032015229903051
P52815,Homo sapiens OX=9606,MRPL12,0,0,5.58289525799652,0,20.8429939426074,16.5785805492459,1.33089467840127,24.3034558625854,21.1434612891441,0,2.83586450433678,17.0540224389527,0,0.921526286360042,4.36210804112015,0,17.9550687559822,22.3532469519417,1.6582228254705,16.1060569373933,14.3477769083148,0,11.0343197921179,24.0499530962999,-0.079482866384101,0.107207240666241,-0.542709309085102,0.818789387548454,0.967283302511842,0.922868406104764,0.596363328166188,0.59275911771303
Q92783,Homo sapiens OX=9606,STAM,0,1.40968689409785,2.52866254364542,0,4.66527874400344,5.03507505413596,0,3.31681106161367,5.50804249353533,2.6625690718156,0,5.31770925580508,2.05931785225924,0,4.35443331263528,0,1.86830141452494,6.50423554720878,0,0,7.3283978796724,1.01063508063167,0,12.9715788386932,0.703577259592644,-0.212372527324748,-0.268074504046145,0.80908184339867,0.60093926483283,0.869243915821065,0.87268331166439,0.675591712105669
O15294,Homo sapiens OX=9606,OGT,17.6242252272538,11.8380991324926,9.12884037432577,10.965279741217,13.8579079984328,10.5959015487815,15.7269102555351,14.2450069077188,12.5591125278511,12.1451153812703,14.7694296236836,9.97976546151127,10.1443936287391,8.86597607939791,4.32398977198774,10.7392940141534,14.0561087563454,1.31901346116124,11.4356474271999,7.63888447619918,1.18903598615074,0,13.729064462622,5.46763604307747,-0.72581472066411,-0.439680663645687,-1.06962756579715,-0.942539988585521,0.172439549666548,0.476434815662727,0.076556591865811,0.235040306035239
Q9UNE7,Homo sapiens OX=9606,STUB1,41.7583535166171,46.6364711658168,21.7892350527052,49.804090153195,53.5879105290907,8.85772901040411,37.2159387401991,64.8707991013849,5.11509256405979,23.2597995149378,40.5993647536481,9.82702403783442,31.2646473423927,46.3197911034086,4.29070401985671,27.5712169518426,53.6498993779115,8.11393101874226,26.7118395720446,41.8987110647751,21.3270283749396,92.7267328509267,138.044935916624,54.3287208837632,-0.428418108146074,-0.329413790526402,-0.253333584741514,1.95200387912508,0.549479182002381,0.714846478615957,0.769267755304296,0.052260507312384
Q14839,Homo sapiens OX=9606,CHD4,42.9120926192304,47.4608806325771,6.74943289923699,38.6832539176348,52.7992741392762,6.94860543642933,31.3208436211153,45.3048307719321,0,25.9722642558707,54.3897834011322,15.3152232055106,24.063513423875,51.301315478873,4.28490569721897,11.385567530926,38.276318804702,0,24.7543320115857,36.1560346216432,0,23.1175463109138,47.7753417952826,0,-0.286134609395897,-0.986975646908485,-0.33114007786137,-0.432535332901056,0.771622077176911,0.40987423771637,0.774951338001844,0.671144125561761
P29218,Homo sapiens OX=9606,IMPA1,6.2425298088843,0,0,2.70457614589838,0,0,0.171081329194051,0,2.10288512963519,0.471606929164683,0,0.129431978231004,0.60363538722007,0.083384576668669,4.26576813433209,0.247856712509037,0.12810417326112,0,0,0,1.4235266492197,5.29987969659877,0,3.58042849281875,-0.333889907689791,-2.84674803669922,-0.675741473134491,3.88507945602695,0.869864385527184,0.439119185448229,0.748291455102454,0.1530861968716
Q9Y4R8,Homo sapiens OX=9606,TELO2,0,4.14377516954047,0,3.58724696543311,11.0538593831304,5.08272778111337,4.31905876753163,11.6751935058248,4.02495496201657,0,10.7449734346876,1.83020151080827,0,6.02648790130518,4.24975897580765,4.87446205755844,8.9180927443576,5.51886850660819,0,1.23957929806691,2.63250503389247,2.48924718081082,7.52941780800472,10.5515584396469,1.31029582177046,-0.030485526396223,-2.37020256508551,0.709978993224411,0.41674682410945,0.96041400130677,0.108711201606661,0.548116195263785
Q9NPF4,Homo sapiens OX=9606,OSGEP,8.73764225736914,8.67800009156271,7.7194010589088,11.5522952376596,8.0056263837189,3.53102101889443,7.51468339463699,4.03981639315613,1.08233272872779,9.51594073340237,6.69446293157231,6.2587179127039,6.25709647843542,9.12959221485883,4.23292619485241,4.73967350402776,8.20046738296506,4.68158527709882,3.0603624596941,2.7939056242978,2.6715615024917,0,0,0,-0.357403457258624,-0.389846853647681,-0.567722766061665,Err:502,0.27597238826835,0.521372713720927,0.502674750426837,0.001837604180815
Q9NZZ3,Homo sapiens OX=9606,CHMP5,0,7.77174538184934,0,0,7.56230830031144,8.55810334579674,0,4.05258639948404,6.33662867366127,0,9.74199527485381,8.66844849997057,0,6.17837350253716,4.22986201820478,0,7.5931738721882,4.51726269311223,0,7.4956177385663,0,0,3.80729469703097,14.1937852888686,0.42141497209027,-0.412637711346835,-0.470967374302471,-0.032440938041116,0.795218066611167,0.721027262357048,0.771982330224762,0.98048787173395
P52948,Homo sapiens OX=9606,NUP98,0.641733374069204,4.66437363978133,5.00116146512912,0,9.95803665290709,9.49830912208904,3.87522997086782,8.97449578778939,6.4319097614325,2.8611204099447,6.99186573519815,6.05053695296968,2.80400712484689,9.56318414585984,4.21458109759617,1.38354020043423,12.7811359556075,6.80525505427481,2.82300817081381,2.3590981130467,2.87035633602137,0,12.0161051813487,0,0.685936163866956,0.108081355368518,-1.25972546638393,-0.404377053842889,0.448169079803859,0.918341579225937,0.064849689813229,0.772867993442926
Q5JTV8,Homo sapiens OX=9606,TOR1AIP1,0,0,0.762047910840941,0,0,0,0,0,1.62878240526588,0,0,0.31333413232122,0,0,4.20229887359228,0,0,0.774028372207802,0,0,0,0,0,0,2.46322516262162,#DIV/0!,Err:502,Err:502,0.465676348827229,0.373900966300058,0.373900966300058,0.373900966300058
Q15041,Homo sapiens OX=9606,ARL6IP1,7.71392230730513,6.61708504280814,5.47588332164186,7.11842059885252,2.82521516323359,5.03406319514654,5.18175693077768,2.01894540511667,2.41628755536888,10.1834971021494,8.12534893896473,5.0571976254291,6.31106981751476,4.36240571289904,4.18558825612237,3.98234840742659,3.27679375694849,2.31518974444853,3.4585525888527,2.60901724537656,0,3.70382151917505,4.48995683491754,4.41080301046536,-0.414659200658699,-0.645572272501191,-0.664466594407265,-0.89046527516561,0.153754208202914,0.247218539270464,0.457298036665877,0.076379946268873
Q5T8P6,Homo sapiens OX=9606,RBM26,1.22045657565819,6.06461752566976,7.32736513908824,3.4551754227156,5.69021264627921,9.55875283738592,5.55592770550306,10.4123762872224,12.3223407462981,1.9437672947896,1.92713835762968,8.84530845693126,6.08931013476344,4.16269770181636,4.18124757201224,3.39015020854381,3.57925945105876,9.0635305537867,0,5.03674634993734,8.33955276141035,0,9.11075582392424,11.9445181561326,-0.017800290756833,-0.222318683945882,-1.08064604246647,0.727512435400555,0.977241085097922,0.747088832300143,0.189886127190233,0.551144926796535
Q06265,Homo sapiens OX=9606,EXOSC9,0,0,2.69484941024266,0,0,0.855333816061467,0,0.70440386034918,2.02174371768311,0,0,1.51712894206641,0,0,4.16587473608226,0,0,2.92857482180357,0,0,0,0,0,1.82159494152686,0.628414802964224,1.77563927023305,Err:502,0.26385848364233,0.781615532865069,0.534083575109354,0.199884126425956,0.904005206411022
P06280,Homo sapiens OX=9606,GLA,0,0,1.97708129609598,0,0,10.8052775621216,0,0.329405808078032,5.51298988343493,0,4.90766956797993,9.23978712642024,0,0,4.16201159442982,0,0,14.2598518260144,0,1.22084359961101,7.73432204885787,0,4.87485647335915,6.26224098082583,1.07390878928144,0.400222858719361,0.616160046989527,-0.345169434244338,0.660091510463423,0.856298521522895,0.746203283934745,0.774627080285032
Q96B26,Homo sapiens OX=9606,EXOSC8,3.70593973697543,0,2.09269934040119,4.56234441058368,0,3.81104957239777,4.93743209298112,0,0,0,7.69663960641637,6.03481839291385,0,0,4.13252404586743,0,0,5.64340531478303,0,9.35816916079554,7.91328018402136,0,0,11.8572074406159,-0.488691129777951,-0.569246539027814,1.80655634132572,-0.211720545804335,0.766332971151344,0.718563919528443,0.28602127974546,0.898359238973413
P14550,Homo sapiens OX=9606,AKR1A1,0,0,0,1.11572881960335,0,4.81756796614163,0,0,0,0,0,6.0988444336583,1.29348134755984,0,4.11553637967534,0,1.50251240902232,0,0,0,0.075940557679836,0,15.965254870601,0,#DIV/0!,-1.98145704276795,#DIV/0!,1.38832776246436,0.212000001817337,0.391764441932453,0.373900966300058,0.594670747919905
P30520,Homo sapiens OX=9606,ADSS,16.203871070587,0,10.3923043500163,26.26882379184,16.5330617444689,30.7471786898387,28.1147102399528,17.3484841457041,34.1518973612076,11.9924111413492,0,18.3801707664262,23.0169395449005,2.68455457446015,4.07768821426097,21.7794345299762,6.82938918517361,32.3763062745747,15.2653109850494,0,22.6204768361023,73.532756514691,0,59.4237656517764,0.163085343030977,-0.270249472928768,-1.0713851838138,2.13011309093671,0.902001541451838,0.648632965720464,0.168199655033619,0.21396261919478
Q96C86,Homo sapiens OX=9606,DCPS,0,0,4.33486862802552,0,0,3.60621329410988,0,0,6.77278929329625,0,0,3.70553977532487,0,0,4.07165018629489,0,0,4.3520224504107,0,0,4.66810555590839,0,0,2.90406659120768,-0.09037465363339,0.271201269574394,-0.536912929246723,-0.351609175889834,0.966819232992251,0.901390832599434,0.810672679044986,0.873085911190039
Q9BVJ6,Homo sapiens OX=9606,UTP14A,0,0,2.87002118053217,0,0,7.66276227893593,6.80740885074826,8.65827916314141,16.613353435783,0,0,3.34217447098101,0,0,4.06549433617524,1.23125835855105,7.20428124672868,8.69179042488252,0,0.053541053550019,8.39701348692008,0,0,0,0.502369400852728,1.1603638130988,-1.9245131115871,Err:502,0.821964965626289,0.408943769455772,0.127314063931799,0.373900966300058
Q9UNN5,Homo sapiens OX=9606,FAF1,4.45359758556165,14.8846163710965,0.338912990025211,5.43845674842594,0,3.47747999215748,5.40921305472337,7.08634514048375,0,4.6164617814558,0,3.23431647511608,6.60549690871735,0,4.05639889589593,2.29383285801804,0,2.70422051369003,6.15140389643109,0,2.90140551360864,5.2638059242503,0,4.2439863393386,-0.884055600183487,-0.835020073251403,-0.464977863616674,0.276274704988325,0.56029638618258,0.508085427893328,0.700918983031234,0.806780685018447
P35658,Homo sapiens OX=9606,NUP214,3.12899094558894,1.6838571063035,2.46177684825371,1.65385980128849,0,3.77753913149597,3.40733046068963,0.717462976151499,5.78673269237552,5.55024857641676,0,4.24495811780271,1.33427055021814,3.29069477151602,4.05242946255662,1.39827312500228,0,1.7214575137697,0.606548774483988,0,2.57058296677698,0,0.15691547210967,3.40821384231914,0.254389106523072,-0.799902361712702,-1.64138230045306,-1.45812152886512,0.63477033670633,0.560166891973233,0.246989148710231,0.35994531959954
Q92598,Homo sapiens OX=9606,HSPH1,16.1384454330572,0,36.5064736404547,20.0939649050167,0,25.8387636172678,39.3380422323661,1.43000420505583,57.2568864308563,12.4922762752771,0,23.2350835418475,11.487949396871,0,3.99425004644423,23.2641848028894,0,35.3922320054081,9.98730893807624,0,17.1943268790362,0,0,17.807709397815,-1.76568385972126,0.352766456811879,-1.85051646722236,-1.00452735069351,0.326395125226728,0.760717568830058,0.241599811732292,0.541542920426156
P21912,Homo sapiens OX=9606,SDHB,12.4609735620935,6.13224725466297,11.4771487580107,12.272544213241,4.87929944819102,11.0866377820834,16.0323156770098,13.0815952054139,4.52496200665228,16.7545372242185,12.0324802435223,14.8453028946037,10.3195629563896,6.09865963477833,3.9812046621059,8.91889667750106,0.680499031235792,10.3516680956157,4.60942213524795,2.90548833974273,4.81267951014814,9.49901094580566,3.94139719511798,0,-0.559813952437106,-0.501196834143187,-1.44823858335138,-1.69882024945145,0.299803273116924,0.506067499753191,0.112507169814633,0.030792296866169
P32189,Homo sapiens OX=9606,GK,0,0,6.28043720883871,0,0,4.88567520720458,0,0,1.16622782472763,0,0,2.00399523667987,0,0,3.97072893892592,0,0,2.97657196527622,0,0,0,0,0,0,-0.661461116041196,-0.714906183298942,Err:502,Err:502,0.771442175493216,0.755365537861191,0.373900966300058,0.373900966300058
P22059,Homo sapiens OX=9606,OSBP,0,9.68358790998029,8.78158514000867,1.98341222418759,20.1803287243999,4.83608829235647,0.592565805153598,13.5189042662399,6.82828662819944,0,6.9191928033962,1.2874437260392,0,6.84071435291237,3.93114487720377,0,12.3313207166958,1.90263587515264,0,0,0,3.03057830295177,0,0,-0.777539501601906,-0.923613541636915,Err:502,-1.43719793914505,0.523179745537896,0.566910580041169,0.134808113033486,0.503976868823104
P16949,Homo sapiens OX=9606,STMN1,7.17329816794999,16.1410389131819,3.66959088040326,13.3765628100322,15.0637063947961,7.46413499692144,9.82687443836858,18.4705523177416,9.21728126124213,38.673788330295,19.1380442070089,11.5039919804064,18.7075566688297,15.7643439789399,3.90776477459897,16.967562420101,11.1526586264321,6.67398408758278,8.46359403623103,10.5629320077286,5.06250594710346,12.5150654863754,58.2646523753446,40.8804198489666,0.508241762846076,-0.045313772868297,-0.639079909001166,0.687857584088602,0.551680950217987,0.926462904662227,0.25734565456035,0.41662057031816
Q96AT9,Homo sapiens OX=9606,RPE,2.7087660555416,0.8188334462284,2.00015119743088,5.91126030325281,8.81965327754585,3.80250462633331,3.06801420557823,8.65738569809403,4.22789955272211,5.51770526566898,4.91510062550337,8.03965593548384,4.33957697981839,3.89892149123633,3.90497589198735,2.98636664141162,4.85681078757644,5.26248089718921,1.95356195679365,4.34782543022251,6.26395512188316,0,0,0,1.13541679241292,-0.499939163819096,-0.344404835529186,Err:502,0.018033390320495,0.325190004641689,0.620977252622596,0.003001510455688
