Accession,Ratio 2h,Ratio 6h,Ratio 10h ,Ratio 24h,P value 2h,P value 6h,P value 10h,P value 24h
P14625,0.191225654407703,-1.57990230480553,-2.29088183452756,-2.9458198775127,0.913795470675477,0.186288445460531,0.093545428843774,0.01716787789117
P14678,0.615639501349511,-2.0988167375261,-0.200559157048479,1.39856004060362,0.785595050382384,0.496862630421479,0.92671647381581,0.592804397039595
P14735,0.722646537872316,-0.375312817233845,-0.807829511957163,-1.48649057385456,0.634420048052325,0.737503379353131,0.44418133742449,0.165072799103125
P15121,Err:502,#DIV/0!,#DIV/0!,Err:502,0.373900966300058,#NUM!,#NUM!,0.373900966300058
P15291,0.526409642817649,-0.476716407670632,-0.105385680216682,-0.894649851150072,0.797141358064504,0.807707582520623,0.961325002559048,0.704856182248896
P15328,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P15954,0.57304401191108,-0.534786513342249,-3.02464824379297,Err:502,0.786463423848954,0.770768306170206,0.158446224402798,0.125909752576394
P16070,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,0.373900966300058,#NUM!,0.373900966300058
P16083,#DIV/0!,-1.21844082025128,1.46108689480786,#DIV/0!,0.373900966300058,0.628021113453256,0.581735055405612,0.373900966300058
P17026,0.204851645336675,0.032683931692524,0.184725003625002,0.526140087134148,0.925167343179335,0.987987417698209,0.932441008222177,0.814176042318509
P17096,0.574248074349945,0.355418477269989,0.032774420700334,-0.191028896906486,0.746459962678211,0.851871613045308,0.98194355329317,0.930160095964398
P17342,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P17568,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P17612,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P17676,-1.3650437905731,#DIV/0!,#DIV/0!,#DIV/0!,0.598976364178295,0.373900966300058,0.373900966300058,0.373900966300058
P17812,-5.13684932937952,2.30842429288234,-4.14170562095586,1.27227628515366,0.217736645555966,0.297060705763211,0.145993683225825,0.541507599481994
P17858,-0.93100092281861,#DIV/0!,#DIV/0!,-0.141759985229035,0.695324429579647,#NUM!,#NUM!,0.948046026351766
P18074,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P18206,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P18583,#DIV/0!,-0.369007409803786,Err:502,Err:502,#NUM!,0.867047504860756,0.373900966300058,0.373900966300058
P18827,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P18858,#DIV/0!,#DIV/0!,#DIV/0!,Err:502,0.373900966300058,#NUM!,#NUM!,0.373900966300058
P18859,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P19256,Err:502,#DIV/0!,Err:502,#DIV/0!,0.373900966300058,#NUM!,0.373900966300058,#NUM!
P19367,-4.34750514152837,Err:502,#DIV/0!,5.11152790190841,0.137277350876786,0.373900966300058,#NUM!,0.386678965962235
P20020,-3.56795136161214,2.53155998170939,-3.27657478538676,Err:502,0.404812353479662,0.238457569156733,0.376197155426775,0.373900966300058
P20338,#DIV/0!,-0.483472883616252,Err:502,#DIV/0!,#NUM!,0.828213056296685,0.373900966300058,0.373900966300058
P20339,#DIV/0!,Err:502,#DIV/0!,Err:502,#NUM!,0.373900966300058,#NUM!,0.373900966300058
P20839,0.582209867823053,Err:502,#DIV/0!,0.2044213664653,0.723399877318937,0.289956142394337,0.284365379459132,0.907421381550435
P20962,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P22033,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P22830,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P23229,Err:502,2.2865263241795,0.550039448453128,Err:502,0.373900966300058,0.405793033222556,0.773466330068455,0.373900966300058
P23396,Err:502,Err:502,0.796553349566219,Err:502,0.373900966300058,0.373900966300058,0.714210222203454,0.373900966300058
P23634,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P23743,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P23786,1.32216452207032,Err:502,Err:502,Err:502,0.607121877967509,0.373900966300058,0.373900966300058,0.373900966300058
P23919,Err:502,-0.969882741755047,0.791101496799677,3.46447295346513,0.373900966300058,0.685385505514398,0.733273915125337,0.21134518203308
P25787,-0.363583178204928,Err:502,#DIV/0!,0.178737911803072,0.868926552875404,0.234401739788725,0.373900966300058,0.934609490506328
P26358,-0.555709572258529,#DIV/0!,Err:502,#DIV/0!,0.804600462463219,0.373900966300058,0.13231924984749,#NUM!
P26639,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,0.21656599122916,0.08240737954685,0.373900966300058
P26640,-0.216719994859572,1.57789821870426,-1.33867250625012,2.24508395657263,0.92089051851634,0.529928857256289,0.546398126888384,0.375518421888471
P26885,#DIV/0!,1.73498091783398,0.664957207488894,#DIV/0!,#NUM!,0.539547248969484,0.758118414959046,#NUM!
P27361,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P27694,#DIV/0!,#DIV/0!,Err:502,1.71545070340165,#NUM!,0.373900966300058,0.373900966300058,0.391387007297324
P27695,#DIV/0!,#DIV/0!,Err:502,3.29261540756614,#NUM!,#NUM!,0.373900966300058,0.219227268991905
P28070,-0.009639853091306,-1.79307999880395,-0.331615248426102,Err:502,0.996456470254129,0.462593821475433,0.859226155773495,0.350437840973363
P29372,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P30046,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
P30049,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
P30566,0.317669325090401,0.276073858830904,0.142251326857334,0.499313888538383,0.884957051459462,0.892285429263073,0.947867039348824,0.822971924433235
P30622,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P30825,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P30876,0.682633742598592,0.245849252750659,0.279418256305034,0.341294560080782,0.583533908151682,0.842008053698428,0.81096094293546,0.87357407731579
P31350,Err:502,#DIV/0!,#DIV/0!,Err:502,0.373900966300058,#NUM!,#NUM!,0.373900966300058
P31937,0.325130825845194,-0.594208153483539,-0.111912906702285,Err:502,0.829292400929417,0.563738349130135,0.912186868809547,0.022568838177532
P32320,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P32322,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P32455,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P33527,1.16003991152642,-1.1136922778431,0.064559131640593,-0.556880947133587,0.640557409436368,0.65091215873717,0.976283106731063,0.804223776591951
P34059,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P34896,1.88321051522266,-0.433275492849809,-0.841115677478255,Err:502,0.236522538926186,0.784681773327906,0.690107260334151,0.060264741063467
P35080,-0.564034337341613,#DIV/0!,#DIV/0!,#DIV/0!,0.801927851675905,#NUM!,#NUM!,#NUM!
P35232,#DIV/0!,0.960734170103421,-4.51772139324688,-1.388598802269,#NUM!,0.602063109123252,3.36339203261616E-05,0.194980127093159
P35241,-2.13446975084171,4.12935341316488,-0.999201605008178,Err:502,0.4933597462643,0.399836294192509,0.678066048252745,0.373900966300058
P35251,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P35555,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P35580,Err:502,#DIV/0!,Err:502,1.29596533262986,0.373900966300058,0.373900966300058,0.373900966300058,0.612239175384809
P35637,#DIV/0!,-0.21331702857221,0.299364668953887,1.7700496389917,0.373900966300058,0.917992892646645,0.891406905806772,0.354817596514168
P35754,-0.19363687380708,-0.13743241941088,-0.030505778498733,-0.069217095624409,0.929217173817708,0.949622959673405,0.988787739828245,0.974574300385458
P35998,-1.01669163010338,-0.420170551058188,-1.53164595302894,0.690994809159836,0.459637132707133,0.707497300033989,0.35293075156427,0.555062290489523
P36405,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P36915,-0.977271526352975,0.639797632146355,0.177117707451049,Err:502,0.683526732160261,0.778091555283029,0.935196676249861,0.373900966300058
P36952,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P36957,#DIV/0!,Err:502,Err:502,1.92568823596754,#NUM!,0.373900966300058,0.373900966300058,0.353553313968585
P37108,#DIV/0!,Err:502,Err:502,1.63555714897265,#NUM!,0.373900966300058,0.37390096630006,0.540155506600967
P37235,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
P37268,-0.982821113476605,-0.096721370348685,-1.16909621374285,-4.14282871704649,0.562245796100293,0.955982589142471,0.457839946406621,0.155135345727529
P37837,#DIV/0!,Err:502,#DIV/0!,-0.027928845741955,0.373900966300058,0.116767924146592,#NUM!,0.982822037951796
P37840,#DIV/0!,#DIV/0!,Err:502,Err:502,#NUM!,#NUM!,0.373900966300058,0.373900966300058
P38919,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P39656,#DIV/0!,-0.334212908558624,-0.612281467651055,1.2556117991625,0.373900966300058,0.879155891432084,0.786645341665758,0.62033347820462
P40692,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P40937,Err:502,#DIV/0!,#DIV/0!,2.53246275004503,0.373900966300058,#NUM!,#NUM!,0.460778378070793
P41221,0.461312977203382,0.085788002286683,0.18040723086048,-2.58157318031839,0.701482869957371,0.93984842108231,0.897588613338747,0.190239891099261
P42226,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,0.373900966300058,0.373900966300058,0.373900966300058,0.373900966300058
P42285,-0.091015298582799,0.180141287903936,-0.923932457867674,0.140229517504118,0.966584603884307,0.934101009150155,0.697159730659499,0.948603619891223
P42566,-1.1339862146458,0.445373031191378,Err:502,0.07230735626531,0.646333550559532,0.84095676626649,0.373900966300058,0.973440888276166
P42677,Err:502,-3.87993488062664,Err:502,#DIV/0!,0.373900966300058,0.40504530908599,0.373900966300058,#NUM!
P42696,1.77041673571765,0.904798792312087,Err:502,Err:502,0.534774711212893,0.581788152623232,0.373900966300058,0.373900966300058
P43246,0.573560725745561,-0.270234193522323,-0.503238141239797,1.0953441106866,0.798882198342397,0.90173489652505,0.797754528759187,0.434511911683028
P43897,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P45973,-2.30925398708949,0.373326927433108,-1.29978095366379,Err:502,0.279058252078362,0.762961839642664,0.334199873447598,0.116315792727081
P46013,-0.015064609996505,#DIV/0!,Err:502,-7.21741408770656,0.994462486194328,0.373900966300058,0.123380617591964,0.046500783361533
P46109,Err:502,#DIV/0!,#DIV/0!,Err:502,0.373900966300058,0.373900966300058,0.373900966300058,0.373900966300058
P46777,3.76149055151184,-0.772898765651974,-1.88509826081421,0.601909306382246,0.153174774380121,0.100327296433618,0.003796452506724,0.652842132411218
P46778,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,0.373900966300058,#NUM!
P46783,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P46821,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P47755,Err:502,0.605809423029857,-2.09810290228907,Err:502,0.304319597854016,0.704554102092955,0.114910685960649,0.373900966300058
P47756,0.028206041516968,0.493322152824789,-0.812075509624241,4.87206032320533,0.989632787584509,0.824950286384004,0.727367276898438,0.389062841394033
P47985,-2.38174600847884,#DIV/0!,Err:502,#DIV/0!,0.471824758982693,0.078751023686297,0.116150319164156,0.373900966300058
P48047,#DIV/0!,#DIV/0!,0.679991633466142,8.86954947709632,0.373900966300058,#NUM!,0.765814807502756,0.374820808716708
P48449,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P48506,#DIV/0!,-0.569967495686699,1.19326112684551,Err:502,0.373900966300058,0.800029375578608,0.63335694271723,0.373900966300058
P48507,0.219729351274758,-1.18746374977851,#DIV/0!,#DIV/0!,0.919807613690928,0.634600272681083,#NUM!,#NUM!
P48509,0.22987372792661,-0.683854146366037,-0.412779147406354,1.374449381474,0.916161935927539,0.669724710605107,0.852006886840073,0.545358653204534
P48634,Err:502,#DIV/0!,#DIV/0!,1.10924805910879,0.373900966300058,#NUM!,0.357877599966581,0.651924172851487
P48637,Err:502,Err:502,0.440421701144446,Err:502,0.139901647927726,0.373900966300058,0.818077182591905,0.015848450355459
P48643,Err:502,#DIV/0!,#DIV/0!,#DIV/0!,0.373900966300058,#NUM!,#NUM!,#NUM!
P49588,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,#NUM!,0.373900966300058,#NUM!
P49591,#DIV/0!,-1.76447768464527,Err:502,Err:502,#NUM!,0.53352765628761,0.373900966300058,0.373900966300058
P49721,0.68763556121573,0.485735567852015,-0.006799262380049,0.544487381926072,0.568098435142813,0.754717004772636,0.997161793761453,0.80821952941764
P49756,#DIV/0!,0.513148438557005,1.0427806893918,Err:502,0.373900966300058,0.789592225813777,0.565643551069915,0.146101665902646
P49821,-1.11327233441799,-0.957544355598576,-0.782462737971468,1.22382423383962,0.651007642268717,0.536768357302331,0.735728793596813,0.609410563407943
P50238,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P50402,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P50579,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P50914,0.059621793550941,-0.978101455456805,-0.452050110557821,0.850825333014105,0.962282651920233,0.560959036540932,0.72968999369177,0.581480604687321
P50990,-0.105971935260697,-0.141531595420051,-0.523854860892404,0.531683698801889,0.942782976327284,0.877821507169348,0.615943106666623,0.77675159065176
P51003,-0.335570518191827,-0.474245611924849,-0.944148074747413,0.071932492587599,0.81883601128765,0.510153553813696,0.543459239549308,0.967160897769251
P51398,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P51532,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P51648,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P51687,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P52294,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P52565,Err:502,-0.316964024715891,Err:502,#DIV/0!,0.373900966300058,0.885204975208571,0.358751127461809,#NUM!
P52655,0.524247202110241,1.96423170693795,-1.94453450244592,1.33479153804364,0.729000336580996,0.224257337313155,0.363331383527504,0.37793122084621
P52732,Err:502,#DIV/0!,#DIV/0!,Err:502,0.373900966300058,#NUM!,#NUM!,0.002855481261273
P52943,#DIV/0!,0.452895857540978,Err:502,#DIV/0!,0.373900966300058,0.838425417397042,0.373900966300058,#NUM!
P53365,#DIV/0!,#DIV/0!,#DIV/0!,Err:502,#NUM!,#NUM!,#NUM!,0.373900966300058
P53367,Err:502,#DIV/0!,#DIV/0!,#DIV/0!,0.373900966300058,0.373900966300058,#NUM!,#NUM!
P53384,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P53602,0.057692764701649,-0.267512475498499,-0.939251074729511,-1.058711950455,0.964708766982911,0.845411710968869,0.602749655447685,0.509324999478585
P53611,-0.751115949634724,-2.85892164838096,-0.991988979694395,#DIV/0!,0.744744030215237,0.441191258062788,0.654893242510552,0.373900966300058
P53992,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P54619,2.01017583832825,1.03828842588792,1.38166623999247,-0.109413044381003,0.506056115490448,0.668541100069354,0.595894230233082,0.959852216758882
P54756,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P55072,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,#NUM!,0.373900966300058,0.373900966300058
P55210,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P55769,Err:502,#DIV/0!,-1.18458626993582,6.00128191963564,0.373900966300058,0.373900966300058,0.553964088095945,0.380707932169639
P55809,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P56199,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P56377,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P56545,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,0.063833868841856,0.145575947544542,#NUM!
P57081,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P57678,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P57740,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P57773,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P60228,0.437625147068326,0.039347222956508,-0.435176215345907,-5.82553101848487,0.728153692218099,0.938103940912197,0.549722727633638,0.22643352944586
P60842,#DIV/0!,Err:502,Err:502,#DIV/0!,#NUM!,0.373900966300058,0.373900966300058,#NUM!
P60900,6.29614248757166,#DIV/0!,Err:502,1.36221108434103,0.332559319258537,0.373900966300058,0.373900966300058,0.59950578143364
P60983,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P61011,-0.002824681149634,-0.066961981252565,-0.509087729538151,-1.11286625247018,0.997746245548954,0.950125033410729,0.69453314051272,0.457061730644097
P61019,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P61086,Err:502,-1.12866341149065,-5.09853572612123,Err:502,0.373900966300058,0.104208519156255,0.082272363166781,0.03723290742631
P61224,#DIV/0!,-1.46619238673278,Err:502,3.2937429617158,0.373900966300058,0.580856267371793,0.373900966300058,0.422139632490643
P61326,-3.17045114815606,0.60966864816593,-2.13027401280088,-0.993809842967056,0.363611967193486,0.787463773265729,0.493766372143487,0.679400833301989
P61513,4.26504883821574,-0.682307113340305,-0.578198759514806,Err:502,0.397393505871309,0.765115588668437,0.797404341485813,0.373900966300058
P61758,-0.039129148264326,-1.15164457331463,-1.802057715849,0.673661407623925,0.985619555599866,0.478950529305131,0.530634761793204,0.667405456391871
P61803,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P62195,-1.90332181293872,-0.417254122484684,-1.04702373842804,Err:502,0.266275089187331,0.764647223113107,0.484238162128003,0.251658979614909
P62258,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P62277,#DIV/0!,0.471130131051905,-1.25735489352989,Err:502,#NUM!,0.832320420094438,0.6002328334825,0.373900966300058
P62304,-1.69478081170985,1.68619177380404,1.56467513610281,Err:502,0.276015224458716,0.33940897514339,0.528994733876305,0.116120116495401
P62310,#DIV/0!,0.123108462339208,#DIV/0!,-0.429863627994104,0.373900966300058,0.927532478110728,0.373900966300058,0.788086554204399
P62314,#DIV/0!,Err:502,Err:502,Err:502,#NUM!,0.373900966300058,0.373900966300058,0.373900966300058
P62316,0.223506527082769,-1.20658507531857,-0.963244709891399,-1.50627571345341,0.918449313772238,0.40148502989535,0.568048885467432,0.574085320354546
P62330,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P62487,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P62736,#DIV/0!,#DIV/0!,#DIV/0!,-1.13873558289438,#NUM!,#NUM!,#NUM!,0.645272089809625
P62851,0.433095710387274,-0.456666259204327,-0.409479164573915,0.512281561274245,0.737725110540645,0.409514012321155,0.608327619826226,0.781076820365809
P62875,1.29707851667795,-2.31275891400668,0.183730595904247,Err:502,0.612019552729541,0.477377894753931,0.932801029288284,0.373900966300058
P62979,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P63151,#DIV/0!,#DIV/0!,#DIV/0!,Err:502,0.373900966300058,0.37390096630006,#NUM!,0.373900966300058
P63165,0.64008162779554,-2.71974258463774,0.164230125248398,Err:502,0.763369843444069,0.054529568054178,0.921628831200393,0.116763769747793
P63220,-1.00978705434725,-0.662240211576449,-1.59679314597117,Err:502,0.452675087280482,0.368686690908874,0.080953237075129,0.012659062141878
P67812,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P68133,-1.30398195770489,3.68311798270503,0.738548646743027,-0.791015156460117,0.610661915588398,0.40992859665216,0.634780398219002,0.733298386938978
P68371,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P68400,-0.711793796391418,-0.730350478553475,-2.60974278775403,-2.55954621340126,0.616561661368682,0.576827111052422,0.117177984971846,0.221612361137855
P78316,Err:502,-1.33992747352146,0.851995906694209,Err:502,0.373900966300058,0.603713222175554,0.716335791163575,0.373900966300058
P78318,-1.7075545260003,0.390075716225983,-4.10696128770871,-0.061682400578198,0.039489430876025,0.649130829001571,0.033506822226566,0.969230270377129
P78330,-0.184863337733614,-1.90364133959159,0.290548236610525,-2.37022443502356,0.932390929618257,0.324377675186859,0.87615911465773,0.472729407831368
P78347,-0.404009680588383,-2.79363242033143,-1.23730527823432,-1.23184728508955,0.806032835039192,0.04372500346085,0.311648582698759,0.270576167550595
P78357,Err:502,Err:502,-0.696182332546552,1.286375226158,0.373900966300058,0.373900966300058,0.760944113221923,0.595997563718116
P78362,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P78371,1.05961705683775,-0.442057076366354,0.08679195620442,2.71189324646063,0.663455375632372,0.826789588923653,0.965861144922371,0.41578334929625
P80303,-3.8278721448422,Err:502,Err:502,Err:502,0.292469416177626,0.296923192336757,0.373900966300058,0.373900966300058
P82914,-1.34929855143433,-2.06043289104643,-0.746459439761496,1.79014479829077,0.163845118202164,0.054910749139904,0.73130656652106,0.242733109946697
P83876,-2.10670102884528,1.32617182660718,-2.36694100750428,1.74511351285392,0.474360827362458,0.600370438043786,0.258434436571978,0.533048512108943
P84095,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P98082,-0.849277191059222,0.991721680253809,-2.37514290026729,2.57999512364992,0.565856690270022,0.448313519688138,0.390525738769976,0.453475733769305
Q00577,Err:502,#DIV/0!,Err:502,#DIV/0!,0.212670237409948,0.373900966300058,0.149667564691513,0.229461050038903
Q00765,#DIV/0!,Err:502,#DIV/0!,#DIV/0!,#NUM!,0.373900966300058,#NUM!,#NUM!
Q00796,-2.85414561399458,#DIV/0!,0.674973442654382,Err:502,0.288491265610932,0.131652103307831,0.767333198474105,0.276530352348915
Q01130,-0.542818441853402,0.300612179080928,-1.46031874628602,0.901561477689843,0.649008106640875,0.615869364867842,0.055320976644832,0.687882389504926
Q01433,#DIV/0!,#DIV/0!,3.9578255945823,Err:502,#NUM!,#NUM!,0.402668968495274,0.119073527093248
Q01469,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q01518,0.440201981055365,0.065597221524526,-0.177548393161926,-0.113107867159386,0.721543603511143,0.961258754839784,0.885141244830977,0.923375105017106
Q01628,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q01780,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
Q01844,#DIV/0!,-1.58828855723684,0.143590297461368,Err:502,#NUM!,0.560921742241229,0.947379333200878,0.373900966300058
