drugbank_id	category	organism	known_action	actions	uniprot_id	pubmed_ids
DB12831	enzyme	Humans	no	inhibitor	P07477	143965
DB12831	enzyme	Humans	no	inhibitor	P09871	143965
DB12831	enzyme	Humans	no	inhibitor	P00736	143965
DB12836	target	Humans	yes	antagonist	P35408	29067176|21752876
DB12836	carrier	Humans	no	substrate	P02768	
DB12836	transporter	Humans	no	substrate	P08183	
DB12845	target	Humans	unknown		Q13421	
DB12855	target	Human immunodeficiency virus 1	unknown	inhibitor	Q72547	19737995
DB12865	target	Humans	yes	agonist	P41180	24235081
DB12866	transporter	Humans	unknown	inhibitor	Q8TCC7	29109021
DB12872	target	Humans	yes	stabilization	P00451	28379876|26239086
DB12872	target	Humans	yes	binder	P02452	28379876|26239086
DB12872	enzyme	Humans	no	substrate	Q76LX8	18263586
DB12874	target	Humans	unknown		P36888	
DB12887	target	Humans	yes	inhibitor	Q15910	
DB12887	target	Humans	unknown	inhibitor	Q92800	
DB12887	enzyme	Humans	unknown	substrate	P08684	29650362
DB12887	transporter	Humans	unknown	substrate	P08183	25868794
DB12887	transporter	Humans	unknown	inhibitor	Q96FL8	
DB12887	transporter	Humans	unknown	inhibitor	Q86VL8	
DB12887	transporter	Humans	unknown	substrate	Q9UNQ0	25868794
DB12890	target	Humans	unknown		P21728	15985612
DB12923	enzyme	Humans	no	substrate	P08684	22039822|10534309
DB12923	transporter	Humans	unknown	inhibitor	P08183	25685543
DB12924	target	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	yes	inhibitor	P43700	
DB12924	target	Escherichia coli (strain K12)	yes	inhibitor	P0AFI2	
DB12941	target	Humans	yes	antagonist	P10275	31571095|28801852|30197098
DB12941	target	Humans	unknown	antagonist	P06401	
DB12941	enzyme	Humans	unknown	substrate	P08684	31571146
DB12941	enzyme	Humans	unknown		O60656	
DB12941	carrier	Humans	unknown	binder	P02768	
DB12941	transporter	Humans	unknown	substrate|inhibitor	Q9UNQ0	31571095|31571146
DB12941	transporter	Humans	unknown	substrate	P08183	31571095|31571146
DB12941	transporter	Humans	unknown	inhibitor	Q9Y6L6	31571146
DB12941	transporter	Humans	unknown	inhibitor	Q9NPD5	31571146
DB12945	enzyme	Humans	unknown	substrate|inhibitor	P05177	9531521|10525281|9241657
DB12952	enzyme	Humans	no	substrate	P08684	15647408|12622282
DB12960	target	Humans	unknown		P51681	
DB12961	target	Humans	unknown		Q15722	11006272|7473568
DB12961	target	Humans	unknown		Q9NPC1	11006272
DB12961	target	Humans	unknown	activator	Q07869	15491415
DB12965	target	Humans	unknown	binder	P00450	
DB12965	target	Humans	unknown	binder	P02768	21188244
DB12965	target	Humans	unknown	binder	P01023	21188244
DB12978	target	Humans	yes	inhibitor	P07333	28716061
DB12978	target	Humans	unknown	inhibitor	P10721	28716061
DB12978	target	Humans	unknown	inhibitor	P36888	28716061
DB12978	target	Humans	unknown	inhibitor	P09619	28716061
DB12978	enzyme	Humans	unknown	substrate|inhibitor|inducer	P08684	
DB12978	enzyme	Humans	unknown	substrate	P22310	
DB12978	enzyme	Humans	unknown	inhibitor|inducer	P20813	
DB12978	enzyme	Humans	unknown	inhibitor	P11712	
DB12978	enzyme	Humans	unknown	inhibitor	P22309	
DB12978	carrier	Humans	unknown	binder	P02768	
DB12978	carrier	Humans	unknown	binder	P02763	
DB12978	transporter	Humans	unknown	inhibitor	Q96FL8	
DB12978	transporter	Humans	unknown	inhibitor	Q86VL8	
DB12978	transporter	Humans	unknown	inhibitor	Q9Y6L6	
DB12978	transporter	Humans	unknown	inhibitor	Q9NPD5	
DB12978	transporter	Humans	unknown	inhibitor	O94956	
DB13003	target	Humans	unknown		P04150	15677712
DB13003	enzyme	Humans	unknown	inducer	P08684	20482443
DB13003	enzyme	Humans	unknown	inducer	P20815	20482443
DB13007	target	Humans	unknown	binder	Q96NY8	
DB13007	enzyme	Humans	unknown	substrate	P08684	
DB13007	transporter	Humans	unknown	substrate	P08183	
DB13014	target	Humans	unknown		P08263	15461448
DB13014	target	Humans	unknown		P09211	15461448
DB13014	carrier	Humans	unknown		P02768	15461448
DB13025	target	Humans	yes	blocker	P14416	11520476
DB13025	target	Humans	yes	blocker	P35462	11520476
DB13036	target	Humans	unknown		Q9Y5Y4	16256979
DB13044	target	Humans	unknown		Q07817	16020667
DB13061	target	Humans	unknown		O14965	
DB13074	target	Humans	unknown	agonist	Q92847	
DB13074	enzyme	Humans	unknown	substrate	P08684	
DB13083	target	Humans	unknown		O43174	17714122
DB13092	target	Escherichia coli (strain K12)	yes	antagonist	P02359	11381101
DB13092	enzyme	Bacteroides thetaiotaomicron	no	substrate	Q93L51	11381101
DB13092	transporter	Escherichia coli (strain K12)	no	substrate	P02931	11381101
DB13092	transporter	Escherichia coli	unknown	substrate	Q9K597	11381101
DB13119	target		unknown		P04585	
DB13125	target	Humans	yes	agonist	P40238	29274361|26666417
DB13125	enzyme	Humans	unknown	substrate	Q02928	
DB13125	transporter	Humans	unknown	substrate	P08183	
DB13125	transporter	Humans	unknown	substrate	Q9UNQ0	
DB13132	enzyme	Humans	no	substrate|inducer	P20813	27709010|22679214
DB13133	target	Humans	yes	stabilization	P00451	28379876|26239086
DB13133	target	Humans	yes	binder	P02452	28379876|26239086
DB13133	enzyme	Humans	no	substrate	Q76LX8	18263586
DB13136	enzyme	Humans	unknown	substrate	P11712	22149257
DB13136	enzyme	Humans	no	substrate	P08684	22149257
DB13139	target	Humans	yes	agonist	P07550	
DB13139	enzyme	Humans	unknown	inhibitor	P08684	
DB13139	enzyme	Humans	unknown	inhibitor	P10635	
DB13139	transporter	Humans	unknown	substrate	Q9Y6L6	
DB13139	transporter	Humans	yes	substrate	Q9NPD5	
DB13140	target	Peptoclostridium difficile	yes	antibody	P18177	
DB13144	target	Humans	yes	agonist	Q99062	
DB13146	target	Humans	yes	binder	Q15758	
DB13146	target	Humans	yes	binder	Q9UM01	
DB13146	target	Humans	yes	binder	Q8WY07	
DB13146	target	Humans	no	inhibitor	P42261	
DB13146	target	Humans	no	inhibitor	P42262	
DB13146	target	Humans	no	inhibitor	P42263	
DB13146	target	Humans	no	inhibitor	P48058	
DB13146	transporter	Humans	no	substrate	O15439	
DB13149	target	Humans	yes	antagonist	P12259	8063724
DB13149	target	Humans	yes	antagonist	P00742	8063724
DB13149	target	Humans	yes	cofactor	P04070	24835672
DB13150	target	Humans	yes	activator	P13726	
DB13150	target	Humans	yes	activator	P00742	
DB13150	target	Humans	yes	activator	P00740	
DB13151	target	Humans	yes	agonist	P00742	15385040
DB13151	target	Humans	yes	agonist	P00734	15385040
DB13151	target	Humans	yes	cleavage	P02671	15385040
DB13151	target	Humans	yes	cleavage	P02675	15385040
DB13151	target	Humans	yes	agonist	P00488	15385040
DB13151	target	Humans	yes	agonist	P12259	15385040
DB13151	target	Humans	yes	agonist	P00451	15385040
DB13151	target	Humans	yes	agonist	P08709	15385040
DB13151	enzyme	Humans	yes	substrate	P00734	15385040
DB13151	enzyme	Humans	yes	substrate	P08709	15385040
DB13151	enzyme	Humans	yes	substrate	P00451	15385040
DB13151	enzyme	Humans	yes	substrate	P00740	15385040
DB13151	enzyme	Humans	yes	substrate	P12259	15385040
DB13152	target	Humans	yes	activator	P00742	1391956|8083242|9079657|10933803|10919405|11752352|659613
DB13152	target	Humans	yes	ligand	P03951	10593931|11342438|659613
DB13152	target	Humans	yes	ligand	P08709	10192655|10381508|10498586|10617609|10938981|659613
DB13152	target	Humans	yes	cofactor	P00451	11150722|12719776|12826528|14598591|16476097|659613
DB13152	target	Humans	unknown		P00734	10498586|10499904|10499905|10648407|11019961
DB13152	target	Humans	unknown		Q07954	17139284|17016423|12522212
DB13152	target	Humans	unknown		P38435	14660587|9115224|8506307|9748333|9141486
DB13153	transporter	Humans	unknown	substrate	Q9Y6L6	
DB13153	transporter	Humans	unknown	substrate	Q9NPD5	
DB13154	target	Humans	unknown		P35499	14662728
DB13154	transporter	Humans	unknown	substrate	Q9NPD5	
DB13155	target	Humans	unknown	agonist	P10275	
DB13155	enzyme	Humans	unknown	substrate	O94925	
DB13158	target	Humans	yes	agonist	P04150	
DB13158	enzyme	Humans	no	substrate	P08684	
DB13161	target	Humans	yes	antisense oligonucleotide	B4DP61	
DB13161	enzyme	Enterobacteria phage lambda	yes	substrate	P03697	
DB13164	target	Humans	yes	inhibitor	P00533	26898616
DB13165	target	Humans	unknown	inhibitor	Q13464	
DB13165	target	Humans	unknown	inhibitor	O75116	
DB13166	target	Humans	yes	inhibitor	P12821	17355163
DB13167	target	Humans	yes	antagonist	P35354	241595
DB13168	enzyme	Humans	unknown	substrate	O95864	22570770
DB13168	enzyme	Humans	unknown	substrate	O60427	22570770
DB13168	enzyme	Humans	unknown	substrate	P35354	22570770
DB13168	enzyme	Humans	unknown	substrate	P09917	22570770
DB13170	target	Humans	yes	agonist	P33402	
DB13173	target	Humans	unknown	ligand	P11717	22792360
DB13174	target	Humans	unknown	inhibitor	Q13133	23139635
DB13174	target	Humans	unknown	inhibitor	P55055	23139635
DB13174	target	Humans	unknown	inhibitor	P09917	22449441
DB13174	enzyme	Humans	unknown	inhibitor	P05177	18814214
DB13174	enzyme	Humans	unknown	inhibitor	P05181	18814214
DB13174	enzyme	Humans	unknown	inhibitor	P11712	18814214|29488228
DB13174	enzyme	Humans	unknown	inhibitor	P10635	18814214
DB13178	transporter	Humans	no	substrate	P53794	12133831
DB13179	target	Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)	yes	inhibitor	P49228	6972981
DB13179	target	Escherichia coli (strain K12)	yes	inhibitor	P60723	6972981
DB13179	target	Humans	unknown	activator	O75469	15039302
DB13179	enzyme	Humans	unknown	inhibitor	P20815	15557344
DB13179	enzyme	Humans	unknown	inducer	Q9HB55	11095572
DB13179	enzyme	Humans	unknown	inhibitor	P10632	26721703
DB13179	enzyme	Humans	unknown	substrate|inhibitor	P08684	
DB13179	enzyme	Humans	unknown	inhibitor	P24462	
DB13179	transporter	Humans	unknown	inhibitor	P08183	11716514|11961113|12235267
DB13191	target	Humans	yes	product of	Q14353	24728259|17336114|17347380|17486546
DB13191	target	Humans	yes		P48029	16763899|16949212|16849631|17385170|17486546
DB13191	target	Humans	yes	ligand	P06732	17389266|17000714|1731757
DB13191	target	Humans	yes	ligand	P12532	17139284|17016423|11538605|2394753|8662608|1731757
DB13191	target	Humans	yes	ligand	P17540	17139284|17016423|10567223|8399219|9642223|1731757
DB13191	target	Humans	yes	ligand	P12277	17139284|17016423|10567223|8399219|9642223|1731757
DB13192	target	Humans	yes	activator	P00740	
DB13192	target	Humans	yes	activator	P00742	
DB13192	enzyme	Humans	no	substrate	P04070	10350471
DB13200	target	Humans	yes	agonist	Q99062	
DB13203	enzyme	Humans	no	substrate	P05177	22293536|8873215|19519341|8738764
DB13208	enzyme	Humans	no	substrate|inducer	P08684	20482443
DB13208	enzyme	Humans	unknown	inducer	P20815	20482443
DB13257	target	Humans	yes	binder	P69905	24310424|21694802|18954837
DB13257	enzyme	Humans	yes	substrate	P00450	12907830|775938
DB13257	enzyme	Humans	unknown	substrate	P81172	19740974|21867695
DB13257	enzyme	Humans	unknown	substrate	P02787	24310424|24778671
DB13257	enzyme	Humans	unknown	substrate	Q9BQS7	29070551|21462112
DB13257	enzyme	Humans	unknown	substrate	Q53TN4	24310424
DB13257	transporter	Humans	unknown	substrate	P49281	24310424|29317744|11313311
DB13257	transporter	Humans	unknown	substrate	Q9NP59	11313311|24778671
DB13261	enzyme	Humans	no	inhibitor	P05177	19026171|21190921
DB13275	enzyme	Humans	no	substrate	P08684	21383203
DB13287	enzyme	Humans	no	inhibitor	P08684	11020135
DB13293	enzyme	Humans	no	substrate	P10635	
DB13293	enzyme	Humans	no	substrate	P08684	11411558
DB13338	enzyme	Humans	no	inhibitor	P08684	11020135
DB13345	enzyme	Humans	no	substrate	P08684	
DB13345	transporter	Humans	no	substrate	O95342	24014644
DB13346	target	Humans	yes	inhibitor	P23219	1204506
DB13346	target	Humans	yes	inhibitor	P35354	1204506
DB13346	target	Humans	unknown	inhibitor	Q9UBN7	21258344
DB13346	target	Humans	unknown	inhibitor	Q969S8	21258344
DB13347	enzyme	Humans	no	substrate	P08684	21383203
DB13385	enzyme	Humans	no	substrate	P08684	11503008
DB13396	carrier	Humans	no	substrate	P05543	
DB13399	enzyme	Humans	no	substrate	P08684	12169204|8666035|10331074
DB13406	enzyme	Humans	unknown	substrate	P11712	27092232
DB13409	enzyme	Humans	no	inhibitor	P08684	11020135
DB13421	target	Human herpesvirus 1	yes	inhibitor	Q91CQ6	
DB13421	carrier	Humans	no	binder	P02768	8185676
DB13443	enzyme	Humans	no	substrate	P10635	27836712|14732961|17125412
DB13449	enzyme	Humans	no	substrate	P05177	22293536|8873215|19519341|8738764
DB13456	enzyme	Humans	no	substrate|inhibitor	P08684	7576262|11020135
DB13488	enzyme	Humans	no	substrate	P08684	22039822
DB13500	enzyme	Humans	no	substrate	P08684	22039822
DB13501	target	Humans	unknown		P23219	
DB13501	target	Humans	unknown		P35354	
DB13503	target	Humans	unknown	inhibitor	P22303	5257018
DB13503	target	Escherichia coli (strain K12)	unknown	inhibitor	P00722	5257018
DB13508	enzyme	Humans	no	substrate	P10635	27836712|14732961|17125412
DB13520	target	Humans	unknown	inhibitor	Q99250	24909513
DB13528	enzyme	Humans	no	substrate	P08684	29130574
DB13530	enzyme	Humans	no	substrate	P10635	27836712|14732961|17125412
DB13573	enzyme	Humans	no	substrate	P05177	22293536|8873215|19519341|8738764
DB13581	target	Humans	yes	antagonist	P11229	8575526
DB13581	target	Humans	yes	antagonist	P08172	8575526
DB13581	target	Humans	yes	antagonist	P20309	8575526
DB13581	target	Humans	yes	antagonist	P08173	8575526
DB13581	target	Humans	yes	antagonist	P08912	8575526
DB13592	enzyme	Humans	no	substrate	P05177	22293536|8873215|19519341|8738764
DB13602	enzyme	Humans	no	substrate	P08684	26327902
DB13609	enzyme	Humans	unknown	substrate	P08684	23357765
DB13609	enzyme	Humans	unknown	substrate	P31513	23357765
DB13609	enzyme	Humans	unknown	substrate	Q01740	23357765
DB13609	enzyme	Humans	unknown	substrate	P05181	23357765
DB13609	enzyme	Humans	unknown	substrate	P05177	23357765
DB13609	enzyme	Humans	unknown	substrate	P10635	23357765
DB13609	enzyme	Humans	unknown	substrate	P11712	23357765
DB13609	enzyme	Humans	unknown	substrate	P20815	23357765
DB13609	enzyme	Humans	unknown	substrate|inhibitor	O60656	24400440|23488780|23357765
DB13609	enzyme	Humans	unknown	inhibitor	P16662	24400440
DB13615	target	Humans	yes	ligand	O00206	21226638
DB13615	target	Humans	yes	ligand	Q9HC29	21226638|20596505
DB13620	enzyme	Humans	yes	substrate|inducer	P54710	24253496
DB13620	transporter	Humans	yes	substrate	P05023	24253496
DB13620	transporter	Humans	yes	substrate	Q13621	24253496
DB13627	enzyme	Humans	no	inhibitor	P05177	
DB13633	enzyme	Humans	no	inhibitor	P08684	11020135
DB13634	enzyme	Humans	no	substrate	P05177	22293536|8873215|19519341|8738764
DB13675	enzyme	Humans	unknown	substrate	P11712	
DB13679	enzyme	Humans	unknown	substrate|inhibitor	P10635	11936702|11994058
DB13685	enzyme	Humans	no	substrate	P08684	29130574
DB13720	target	Humans	yes	antagonist	P20309	17139284|17016423|11752352
DB13725	enzyme	Humans	no	substrate	P08684	22039822
DB13728	enzyme	Humans	unknown	inducer	P08684	20482443
DB13728	enzyme	Humans	unknown	inducer	P20815	20482443
DB13729	target	Humans	unknown	inhibitor	P07477	7629790
DB13746	target	Pediculus humanus	yes	modulator	Q86DI9	8841090
DB13746	target	Humans	unknown	blocker	O00555	14634047
DB13746	enzyme	Humans	no	substrate	P10632	18948380
DB13746	enzyme	Humans	no	substrate	P11712	18948380
DB13746	enzyme	Humans	no	substrate	P33261	18948380
DB13746	enzyme	Humans	no	substrate	P08684	18948380
DB13746	enzyme	Rat	no	substrate	P11711	18948380
DB13746	enzyme	Rat	no	substrate	P00185	18948380
DB13746	enzyme	Rat	no	substrate	P05178	18948380
DB13746	enzyme	Rat	no	substrate	P08683	18948380
DB13746	enzyme	Rat	no	substrate	P04800	18948380
DB13746	enzyme	Rat	no	substrate	P05183	18948380
DB13749	enzyme	Blood fluke	yes	substrate	Q26609	18568054
DB13749	enzyme	Humans	yes	substrate|inducer	P12277	18568054
DB13749	enzyme	Humans	yes	substrate|inducer	P00519	18568054
DB13749	enzyme	Humans	yes	substrate	P30049	18568054
DB13749	enzyme	Humans	yes	substrate	Q08828	18568054
DB13749	enzyme	Humans	yes	substrate	P33402	18568054
DB13749	enzyme	Humans	yes	inducer	P16118	18568054
DB13749	enzyme	Plasmodium falciparum (isolate 3D7)	yes	inducer	Q8IE67	18568054
DB13749	enzyme	Humans	yes	inducer	P05023	18568054
DB13751	target	Humans	yes	antagonist	P28845	
DB13751	target	Humans	yes	antagonist	P01375	24963489
DB13751	target	Humans	yes	antagonist	P42574	24963489
DB13751	target	Humans	yes	inducer	P06858	23678825
DB13751	carrier	Humans	no	substrate	P17516	10652246
DB13751	carrier	Humans	no	substrate	P42330	10652246
DB13751	carrier	Humans	no	substrate	P52895	10652246
DB13751	carrier	Humans	yes	substrate	P02768	3378305
DB13751	transporter	Humans	no	substrate	O95342	24014644
DB13757	enzyme	Humans	no	substrate	P10635	17125412|14732961|27836712
DB13762	enzyme	Humans	unknown	substrate	P33261	23378847
DB13766	enzyme	Humans	no	substrate	P08684	22039822
DB13772	enzyme	Humans	no	inhibitor	P05177	21190921|19026171|15199661|11990081
DB13775	enzyme	Humans	no	substrate	P10635	27836712|14732961|17125412
DB13781	target	Humans	yes	partial agonist	P08588	2572252
DB13783	target	Humans	yes	antagonist	P23219	
DB13783	target	Humans	yes	antagonist	P35354	
DB13783	enzyme	Humans	no	substrate	P16662	
DB13783	transporter	Humans	no	substrate	P33527	
DB13791	enzyme	Humans	no	substrate	P08684	22039822
DB13800	target	Humans	unknown	agonist	P0DP23	22453954
DB13800	target	Humans	unknown	agonist	P31415	22453954
DB13800	target	Humans	unknown	agonist	P22676	22453954
DB13812	enzyme	Humans	no	substrate	P05177	
DB13823	enzyme	Humans	no	inhibitor	P05177	26936044
DB13835	enzyme	Humans	no	substrate	P08684	22039822
DB13843	enzyme	Humans	unknown	inducer	P08684	20482443
DB13843	enzyme	Humans	unknown	inducer	P20815	20482443
DB13848	enzyme	Humans	unknown	substrate	P20711	
DB13857	target	Humans	yes	agonist	P06401	
DB13857	enzyme	Humans	no	substrate	P08684	29130574
DB13866	enzyme	Humans	no	substrate	P08684	
DB13867	target	Humans	yes	agonist	P04150	
DB13867	target	Humans	unknown	agonist	P06401	16507850|12503693
DB13867	target	Humans	unknown	inhibitor	P47712	10351938|15083746
DB13867	target	Humans	unknown	antagonist	P08235	12503693|16507850
DB13867	enzyme	Humans	no	substrate|inhibitor|inducer	P08684	20482443
DB13867	enzyme	Humans	unknown	substrate|inhibitor|inducer	P20815	16565171|20707410|20482443
DB13867	enzyme	Humans	unknown	substrate	P24462	16565171
DB13867	enzyme	Humans	no	inhibitor	P10632	26721703
DB13867	carrier	Humans	unknown		P08185	17139284|17016423
DB13867	carrier	Humans	no	substrate	P08183	
DB13867	carrier	Humans	no	inhibitor	Q9Y6L6	
DB13867	transporter	Humans	unknown	substrate	P08183	18694910
DB13867	transporter	Humans	unknown	inhibitor	Q9Y6L6	
DB13868	target	HBV-D	yes	inhibitor	P24024	14647052
DB13869	target	Humans	unknown		Q92731	26970359
DB13869	target	Humans	unknown		P03372	26970359
DB13872	target	Humans	yes	positive allosteric modulator	P47869	
DB13872	target	Humans	yes	positive allosteric modulator	P18507	
DB13872	target	Humans	yes	positive allosteric modulator	P34903	
DB13872	target	Humans	yes	positive allosteric modulator	P31644	
DB13872	target	Humans	yes	positive allosteric modulator	P14867	
DB13873	target	Humans	yes	agonist	Q07869	
DB13873	target	Humans	unknown	unknown	Q9NPA2	17353509|17606858
DB13873	target	Humans	unknown		P37231	11779144
DB13873	target	Humans	unknown	unknown	Q03181	11779144
DB13873	target	Humans	unknown	partial agonist	O75469	20024649
DB13874	target	Humans	yes	inhibitor	P48735	27721426
DB13874	enzyme	Humans	unknown	substrate|inhibitor	P05177	
DB13874	enzyme	Humans	unknown	substrate|inhibitor|inducer	P20813	
DB13874	enzyme	Humans	unknown	substrate|inhibitor	P10632	
DB13874	enzyme	Humans	unknown	substrate|inhibitor	P11712	
DB13874	enzyme	Humans	unknown	substrate|inhibitor	P33261	29770715
